gap_index_n,c_n,c_n_plus_1,delta_c,log10_delta_c
4484,6002425325,6002501341,76016,4.880905013075
4485,6002501341,6004713265,2211924,6.344770200866
4486,6004713265,6004757665,44400,4.647382970115
4487,6004757665,6006308977,1551312,6.190699151941
4488,6006308977,6007504225,1195248,6.077458025667
4489,6007504225,6009501037,1996812,6.300337177937
4490,6009501037,6009761489,260452,5.415727696711
4491,6009761489,6013386977,3625488,6.559366471995
4492,6013386977,6014767397,1380420,6.140011242873
4493,6014767397,6014983841,216444,5.335345551327
4494,6014983841,6016580917,1597076,6.203325583387
4495,6016580917,6019775389,3194472,6.504399085832
4496,6019775389,6020469145,693756,5.841206752175
4497,6020469145,6022034957,1565812,6.194739617068
4498,6022034957,6022066949,31992,4.505041391125
4499,6022066949,6022525381,458432,5.661274925143
4500,6022525381,6023664965,1139584,6.056746343024
4501,6023664965,6024785465,1120500,6.049411860871
4502,6024785465,6025263193,477728,5.679180696358
4503,6025263193,6027045973,1782780,6.251097753337
4504,6027045973,6027555481,509508,5.707151007437
4505,6027555481,6029797625,2242144,6.350663501389
4506,6029797625,6030753181,955556,5.980256143802
4507,6030753181,6032059073,1305892,6.115907261362
4508,6032059073,6032352349,293276,5.467276524303
4509,6032352349,6034811869,2459520,6.390850358448
4510,6034811869,6036245669,1433800,6.156488576050
4511,6036245669,6037074257,828588,5.918338639351
4512,6037074257,6037845565,771308,5.887227835885
4513,6037845565,6039445673,1600108,6.204149296544
4514,6039445673,6039828197,382524,5.582658688485
4515,6039828197,6043341281,3513084,6.545688534164
4516,6043341281,6044846609,1505328,6.177631139843
4517,6044846609,6044942117,95508,4.980039750750
4518,6044942117,6046543165,1601048,6.204404352421
4519,6046543165,6047110877,567712,5.754128074213
4520,6047110877,6048144425,1033548,6.014330650921
4521,6048144425,6049867105,1722680,6.236204611667
4522,6049867105,6052042837,2175732,6.337605399257
4523,6052042837,6052132313,89476,4.951706560843
4524,6052132313,6053644825,1512512,6.179698828953
4525,6053644825,6054397945,753120,5.876864180963
4526,6054397945,6054889685,491740,5.691735536890
4527,6054889685,6057155833,2266148,6.355288269819
4528,6057155833,6059147725,1991892,6.299265787363
4529,6059147725,6059422405,274680,5.438827038722
4530,6059422405,6060750653,1328248,6.123279170646
4531,6060750653,6062181437,1430784,6.155574074928
4532,6062181437,6062353793,172356,5.236426406523
4533,6062353793,6066256781,3902988,6.591397216016
4534,6066256781,6067860649,1603868,6.205168622533
4535,6067860649,6069464729,1604080,6.205226023981
4536,6069464729,6069477577,12848,4.108835527935
4537,6069477577,6071069021,1591444,6.201791361198
4538,6071069021,6072238897,1169876,6.068139831516
4539,6072238897,6073370005,1131108,6.053504074037
4540,6073370005,6074508289,1138284,6.056250631343
4541,6074508289,6074974813,466524,5.668873990632
4542,6074974813,6077270753,2295940,6.360960534419
4543,6077270753,6078185065,914312,5.961094419757
4544,6078185065,6082304693,4119628,6.614858001266
4545,6082304693,6084575965,2271272,6.356269147001
4546,6084575965,6085305277,729312,5.862913359444
4547,6085305277,6086847661,1542384,6.188192511406
4548,6086847661,6087340717,493056,5.692896248100
4549,6087340717,6089215645,1874928,6.272984594835
4550,6089215645,6089612929,397284,5.599101074868
4551,6089612929,6090822545,1209616,6.082647522755
4552,6090822545,6091885565,1063020,6.026541435556
4553,6091885565,6092429657,544092,5.735672340349
4554,6092429657,6094036981,1607324,6.206103429488
4555,6094036981,6096342313,2305332,6.362733478700
4556,6096342313,6096925553,583240,5.765847301290
4557,6096925553,6099558205,2632652,6.420393455206
4558,6099558205,6099693109,134904,5.130024827005
4559,6099693109,6101166469,1473360,6.168308875092
4560,6101166469,6101967625,801156,5.903717089546
4561,6101967625,6104736325,2768700,6.442275900707
4562,6104736325,6105081929,345604,5.538578760334
4563,6105081929,6106690921,1608992,6.206553884767
4564,6106690921,6107011781,320860,5.506315579165
4565,6107011781,6112058021,5046240,6.702967901789
4566,6112058021,6112217873,159852,5.203718074349
4567,6112217873,6113827805,1609932,6.206807532772
4568,6113827805,6114829009,1001204,6.000522576029
4569,6114829009,6115437949,608940,5.784574502891
4570,6115437949,6117048305,1610356,6.206921895749
4571,6117048305,6119384105,2335800,6.368435654102
4572,6119384105,6119878477,494372,5.694053865418
4573,6119878477,6120968857,1090380,6.037577876971
4574,6120968857,6122156753,1187896,6.074778419935
4575,6122156753,6122579941,423188,5.626533344264
4576,6122579941,6124435453,1855512,6.268463767371
4577,6124435453,6127209245,2773792,6.443073891258
4578,6127209245,6128114077,904832,5.956567951309
4579,6128114077,6129488885,1374808,6.138242050630
4580,6129488885,6129726101,237216,5.375143978442
4581,6129726101,6131338337,1612236,6.207428614390
4582,6131338337,6132263821,925484,5.966368914962
4583,6132263821,6134544401,2280580,6.358045311372
4584,6134544401,6135263465,719064,5.856767546308
4585,6135263465,6136876429,1612964,6.207624674410
4586,6136876429,6137320481,444052,5.647433830454
4587,6137320481,6138489605,1169124,6.067860575884
4588,6138489605,6139602001,1112396,6.046259418541
4589,6139602001,6140102993,500992,5.699830790970
4590,6140102993,6142379225,2276232,6.357216524500
4591,6142379225,6142417021,37796,4.577445840317
4592,6142417021,6144661685,2244664,6.351151341390
4593,6144661685,6147259369,2597684,6.414586319407
4594,6147259369,6147440053,180684,5.256919696449
4595,6147440053,6149723453,2283400,6.358581996719
4596,6149723453,6151189589,1466136,6.166174257693
4597,6151189589,6152007277,817688,5.912587624300
4598,6152007277,6152804645,797368,5.901658802555
4599,6152804645,6154419913,1615268,6.208244589370
4600,6154419913,6154787305,367392,5.565129695264
4601,6154787305,6157072069,2284764,6.358841347167
4602,6157072069,6157567961,495892,5.695387102072
4603,6157567961,6158352421,784460,5.894570803599
4604,6158352421,6159853241,1500820,6.176328608503
4605,6159853241,6159968417,115176,5.061361991644
4606,6159968417,6163201045,3232628,6.509555730333
4607,6163201045,6164921261,1720216,6.235582982790
4608,6164921261,6165519421,598160,5.776817367639
4609,6165519421,6167207905,1688484,6.227496949636
4610,6167207905,6168753505,1545600,6.189097109071
4611,6168753505,6169991365,1237860,6.092671529445
4612,6169991365,6170370865,379500,5.579211780231
4613,6170370865,6172278949,1908084,6.280597489830
4614,6172278949,6174308465,2029516,6.307392479494
4615,6174308465,6175063553,755088,5.877997568434
4616,6175063553,6175926553,863000,5.936010795715
4617,6175926553,6177544853,1618300,6.209059034129
4618,6177544853,6180137825,2592972,6.413797827101
4619,6180137825,6181484741,1346916,6.129340511926
4620,6181484741,6182427289,942548,5.974303476230
4621,6182427289,6183103769,676480,5.830254961291
4622,6183103769,6184717177,1613408,6.207744206039
4623,6184717177,6184723009,5832,3.765817515310
4624,6184723009,6185214181,491172,5.691233601227
4625,6185214181,6186342461,1128280,6.052416889864
4626,6186342461,6187504585,1162124,6.065252470260
4627,6187504585,6189795413,2290828,6.359992482705
4628,6189795413,6190285153,489740,5.689965576899
4629,6190285153,6190292621,7468,3.873204309277
4630,6190292621,6191905333,1612712,6.207556817495
4631,6191905333,6194875733,2970400,6.472814936218
4632,6194875733,6197470705,2594972,6.414132676130
4633,6197470705,6197665429,194724,5.289419482209
4634,6197665429,6199091825,1426396,6.154240112290
4635,6199091825,6199958137,866312,5.937674330211
4636,6199958137,6200713157,755020,5.877958455966
4637,6200713157,6202748977,2035820,6.308739376581
4638,6202748977,6207904757,5155780,6.712294377490
4639,6207904757,6209527241,1622484,6.210180422732
4640,6209527241,6210129197,601956,5.779564747644
4641,6210129197,6212922325,2793128,6.446090838465
4642,6212922325,6213477313,554988,5.744283592870
4643,6213477313,6215217853,1740540,6.240684008419
4644,6215217853,6216723949,1506096,6.177852655093
4645,6216723949,6217513805,789856,5.897547921536
4646,6217513805,6218012125,498320,5.697508317866
4647,6218012125,6220308593,2296468,6.361060398145
4648,6220308593,6220676309,367716,5.565512527232
4649,6220676309,6222300461,1624152,6.210626671255
4650,6222300461,6222605485,305024,5.484334011994
4651,6222605485,6225401417,2795932,6.446526604705
4652,6225401417,6227699249,2297832,6.361318273203
4653,6227699249,6227879473,180224,5.255812624454
4654,6227879473,6229504565,1625092,6.210877952368
4655,6229504565,6231129869,1625304,6.210934604192
4656,6231129869,6232755385,1625516,6.210991248626
4657,6232755385,6232795097,39712,4.598921759819
4658,6232795097,6235086805,2291708,6.360159280805
4659,6235086805,6235593317,506512,5.704589738881
4660,6235593317,6237893029,2299712,6.361673451390
4661,6237893029,6238339081,446052,5.649385490992
4662,6238339081,6239965537,1626456,6.211242318945
4663,6239965537,6240692393,726856,5.861448379773
4664,6240692393,6242993045,2300652,6.361850931615
4665,6242993045,6243925277,932232,5.969524006540
4666,6243925277,6245552461,1627184,6.211436665209
4667,6245552461,6245793553,241092,5.382182799703
4668,6245793553,6247179857,1386304,6.141858476340
4669,6247179857,6248095145,915288,5.961557768526
4670,6248095145,6250397161,2302016,6.362108337837
4671,6250397161,6250896797,499636,5.698653722813
4672,6250896797,6251141885,245088,5.389322047844
4673,6251141885,6252770009,1628124,6.211687478234
4674,6252770009,6253199329,429320,5.632781120688
4675,6253199329,6254398345,1199016,6.078824978483
4676,6254398345,6255502285,1103940,6.042945469791
4677,6255502285,6256026893,524608,5.719834909071
4678,6256026893,6258305597,2278704,6.357687914686
4679,6258305597,6261621001,3315404,6.520536457109
4680,6261621001,6263413949,1792948,6.253567694113
4681,6263413949,6265718785,2304836,6.362640028715
4682,6265718785,6267217609,1498824,6.175750638641
4683,6267217609,6268524385,1306776,6.116201149707
4684,6268524385,6268847825,323440,5.509793728326
4685,6268847825,6270478253,1630428,6.212301625041
4686,6270478253,6270830161,351908,5.546429139857
4687,6270830161,6273636905,2806744,6.448202802924
4688,6273636905,6274447661,810756,5.908890171353
4689,6274447661,6276078817,1631156,6.212495497950
4690,6276078817,6277710185,1631368,6.212551939178
4691,6277710185,6278751509,1041324,6.017585877944
4692,6278751509,6279341765,590256,5.771040410412
4693,6279341765,6281059165,1717400,6.234871458563
4694,6281059165,6281681881,622716,5.794290024582
4695,6281681881,6283313977,1632096,6.212745700401
4696,6283313977,6283367245,53268,4.726466391073
4697,6283367245,6283868197,500952,5.699796114822
4698,6283868197,6286176793,2308596,6.363347938841
4699,6286176793,6286578805,402012,5.604239016905
4700,6286578805,6288485813,1907008,6.280352514938
4701,6288485813,6288986969,501156,5.699972934237
4702,6288986969,6290553305,1566336,6.194884929685
4703,6290553305,6292186553,1633248,6.213052135045
4704,6292186553,6293606465,1419912,6.152261429525
4705,6293606465,6293820013,213548,5.329495508364
4706,6293820013,6296418301,2598288,6.414687287568
4707,6296418301,6297796801,1378500,6.139406770442
4708,6297796801,6298729201,932400,5.969602264849
4709,6298729201,6299430989,701788,5.846205937863
4710,6299430989,6301065389,1634400,6.213358353624
4711,6301065389,6302700001,1634612,6.213414682834
4712,6302700001,6303854021,1154020,6.062213335522
4713,6303854021,6305044465,1190444,6.075708970457
4714,6305044465,6308314933,3270468,6.514609904120
4715,6308314933,6308980925,665992,5.823469012388
4716,6308980925,6309950485,969560,5.986574690014
4717,6309950485,6311796193,1845708,6.266162994621
4718,6311796193,6313932365,2136172,6.329636218227
4719,6313932365,6314109913,177548,5.249315784529
4720,6314109913,6315568645,1458732,6.163975510117
4721,6315568645,6316424057,855412,5.932175338389
4722,6316424057,6316926325,502268,5.700935509702
4723,6316926325,6317205137,278812,5.445311461756
4724,6317205137,6319240985,2035848,6.308745349684
4725,6319240985,6321189305,1948320,6.289660288693
4726,6321189305,6321556069,366764,5.564386700584
4727,6321556069,6322826525,1270456,6.103959628624
4728,6322826525,6324374141,1547616,6.189663211018
4729,6324374141,6326101601,1727460,6.237407999907
4730,6326101601,6326690165,588564,5.769793694598
4731,6326690165,6329509381,2819216,6.450128351506
4732,6329509381,6330088573,579192,5.762822554605
4733,6330088573,6331726945,1638372,6.214412517207
4734,6331726945,6331826345,99400,4.997386384397
4735,6331826345,6334646705,2820360,6.450304546630
4736,6334646705,6336964609,2317904,6.365095444944
4737,6336964609,6337354789,390180,5.591265004392
4738,6337354789,6339786113,2431324,6.385842837098
4739,6339786113,6342104957,2318844,6.365271532503
4740,6342104957,6344625173,2520216,6.401437764428
4741,6344625173,6344927605,302432,5.480627741486
4742,6344927605,6346265425,1337820,6.126397684235
4743,6346265425,6347905889,1640464,6.214966704230
4744,6347905889,6349546565,1640676,6.215022825230
4745,6349546565,6349567597,21032,4.322880573098
4746,6349567597,6350071181,503584,5.702071923139
4747,6350071181,6351899725,1828544,6.262105415168
4748,6351899725,6352391905,492180,5.692123961935
4749,6352391905,6353540917,1149012,6.060324564377
4750,6353540917,6354713053,1172136,6.068978004705
4751,6354713053,6355216841,503788,5.702247818589
4752,6355216841,6356823937,1607096,6.206041820152
4753,6356823937,6357538505,714568,5.854043563595
4754,6357538505,6360820577,3282072,6.516148104097
4755,6360820577,6362462921,1642344,6.215464128213
4756,6362462921,6362687189,224268,5.350767310075
4757,6362687189,6364105477,1418288,6.151764428386
4758,6364105477,6365010217,904740,5.956523791594
4759,6365010217,6367837957,2827740,6.451439475225
4760,6367837957,6368104405,266448,5.425612464707
4761,6368104405,6369747689,1643284,6.215712626718
4762,6369747689,6371391185,1643496,6.215768651417
4763,6371391185,6372990809,1599624,6.204017911459
4764,6372990809,6373034893,44084,4.644280993718
4765,6373034893,6378145745,5110852,6.708493304842
4766,6378145745,6378681061,535316,5.728610224157
4767,6378681061,6380325709,1644648,6.216072961243
4768,6380325709,6380471593,145884,5.164007662745
4769,6380471593,6382797865,2326272,6.366660493364
4770,6382797865,6384329729,1531864,6.185220210028
4771,6384329729,6385629553,1299824,6.113884551535
4772,6385629553,6385975105,345552,5.538513410940
4773,6385975105,6387620693,1645588,6.216321111725
4774,6387620693,6387956765,336072,5.526432330523
4775,6387956765,6388461869,505104,5.703380807774
4776,6388461869,6391627001,3165132,6.500391826731
4777,6391627001,6393117749,1490748,6.173404235365
4778,6393117749,6393273317,155568,5.191920268408
4779,6393273317,6394919845,1646528,6.216569120497
4780,6394919845,6396566585,1646740,6.216625034823
4781,6396566585,6398280817,1714232,6.234069597926
4782,6398280817,6400575697,2294880,6.360759981071
4783,6400575697,6401115937,540240,5.732586736712
